"Fecha_de_reporte","Codigo_pais","Paises","Region","Casos_nuevos","Casos_acumulados","defunciones_nuevas","defunciones_acumuladas"
"2020-03-29","BT","Bhutan","SEARO",0,3,0,0
"2020-03-30","BT","Bhutan","SEARO",1,4,0,0
"2020-03-31","BT","Bhutan","SEARO",0,4,0,0
"2020-04-01","BT","Bhutan","SEARO",0,4,0,0
"2020-04-02","BT","Bhutan","SEARO",1,5,0,0
"2020-04-03","BT","Bhutan","SEARO",0,5,0,0
"2020-04-04","BT","Bhutan","SEARO",0,5,0,0
"2020-04-05","BT","Bhutan","SEARO",0,5,0,0
"2020-04-06","BT","Bhutan","SEARO",0,5,0,0
"2020-04-07","BT","Bhutan","SEARO",0,5,0,0
"2020-04-08","BT","Bhutan","SEARO",0,5,0,0
"2020-04-09","BT","Bhutan","SEARO",0,5,0,0
"2020-04-10","BT","Bhutan","SEARO",0,5,0,0
"2020-04-11","BT","Bhutan","SEARO",0,5,0,0
"2020-04-12","BT","Bhutan","SEARO",0,5,0,0
"2020-04-13","BT","Bhutan","SEARO",0,5,0,0
"2020-04-14","BT","Bhutan","SEARO",0,5,0,0
"2020-04-15","BT","Bhutan","SEARO",0,5,0,0
"2020-04-16","BT","Bhutan","SEARO",0,5,0,0
"2020-04-17","BT","Bhutan","SEARO",0,5,0,0
"2020-04-18","BT","Bhutan","SEARO",0,5,0,0
"2020-04-19","BT","Bhutan","SEARO",0,5,0,0
"2020-04-20","BT","Bhutan","SEARO",0,5,0,0
"2020-04-21","BT","Bhutan","SEARO",1,6,0,0
"2020-04-22","BT","Bhutan","SEARO",0,6,0,0
"2020-04-23","BT","Bhutan","SEARO",1,7,0,0
"2020-04-24","BT","Bhutan","SEARO",0,7,0,0
"2020-04-25","BT","Bhutan","SEARO",0,7,0,0
"2020-04-26","BT","Bhutan","SEARO",0,7,0,0
"2020-04-27","BT","Bhutan","SEARO",0,7,0,0
"2020-04-28","BT","Bhutan","SEARO",0,7,0,0
"2020-04-29","BT","Bhutan","SEARO",0,7,0,0
"2020-04-30","BT","Bhutan","SEARO",0,7,0,0
"2020-05-01","BT","Bhutan","SEARO",0,7,0,0
"2020-05-02","BT","Bhutan","SEARO",0,7,0,0
"2020-05-03","BT","Bhutan","SEARO",0,7,0,0
"2020-05-04","BT","Bhutan","SEARO",0,7,0,0
"2020-05-05","BT","Bhutan","SEARO",0,7,0,0
"2020-05-06","BT","Bhutan","SEARO",0,7,0,0
"2020-05-07","BT","Bhutan","SEARO",0,7,0,0
"2020-05-08","BT","Bhutan","SEARO",0,7,0,0
"2020-05-09","BT","Bhutan","SEARO",0,7,0,0
"2020-05-10","BT","Bhutan","SEARO",0,7,0,0
"2020-05-11","BT","Bhutan","SEARO",2,9,0,0
"2020-05-12","BT","Bhutan","SEARO",2,11,0,0
"2020-05-13","BT","Bhutan","SEARO",0,11,0,0
"2020-05-14","BT","Bhutan","SEARO",4,15,0,0
"2020-05-15","BT","Bhutan","SEARO",5,20,0,0
"2020-05-16","BT","Bhutan","SEARO",1,21,0,0
"2020-05-17","BT","Bhutan","SEARO",0,21,0,0
"2020-05-18","BT","Bhutan","SEARO",0,21,0,0
"2020-05-19","BT","Bhutan","SEARO",0,21,0,0
"2020-05-20","BT","Bhutan","SEARO",0,21,0,0
"2020-05-21","BT","Bhutan","SEARO",0,21,0,0
"2020-05-22","BT","Bhutan","SEARO",0,21,0,0
"2020-05-23","BT","Bhutan","SEARO",0,21,0,0
"2020-05-24","BT","Bhutan","SEARO",3,24,0,0
"2020-05-25","BT","Bhutan","SEARO",3,27,0,0
"2020-05-26","BT","Bhutan","SEARO",0,27,0,0
"2020-05-27","BT","Bhutan","SEARO",0,27,0,0
"2020-05-28","BT","Bhutan","SEARO",1,28,0,0
"2020-05-29","BT","Bhutan","SEARO",3,31,0,0
"2020-05-30","BT","Bhutan","SEARO",2,33,0,0
"2020-05-31","BT","Bhutan","SEARO",10,43,0,0
"2020-06-01","BT","Bhutan","SEARO",0,43,0,0
"2020-06-02","BT","Bhutan","SEARO",4,47,0,0
"2020-06-03","BT","Bhutan","SEARO",0,47,0,0
"2020-06-04","BT","Bhutan","SEARO",0,47,0,0
"2020-06-05","BT","Bhutan","SEARO",0,47,0,0
"2020-06-06","BT","Bhutan","SEARO",1,48,0,0
"2020-06-07","BT","Bhutan","SEARO",0,48,0,0
"2020-06-08","BT","Bhutan","SEARO",11,59,0,0
"2020-06-09","BT","Bhutan","SEARO",0,59,0,0
"2020-06-10","BT","Bhutan","SEARO",0,59,0,0
"2020-06-11","BT","Bhutan","SEARO",3,62,0,0
"2020-06-12","BT","Bhutan","SEARO",0,62,0,0
"2020-06-13","BT","Bhutan","SEARO",0,62,0,0
"2020-06-14","BT","Bhutan","SEARO",4,66,0,0
"2020-06-15","BT","Bhutan","SEARO",0,66,0,0
"2020-06-16","BT","Bhutan","SEARO",1,67,0,0
"2020-06-17","BT","Bhutan","SEARO",0,67,0,0
"2020-06-18","BT","Bhutan","SEARO",0,67,0,0
"2020-06-19","BT","Bhutan","SEARO",0,67,0,0
"2020-06-20","BT","Bhutan","SEARO",1,68,0,0
"2020-06-21","BT","Bhutan","SEARO",0,68,0,0
"2020-06-22","BT","Bhutan","SEARO",0,68,0,0
"2020-06-23","BT","Bhutan","SEARO",1,69,0,0
"2020-06-24","BT","Bhutan","SEARO",1,70,0,0
"2020-06-25","BT","Bhutan","SEARO",0,70,0,0
"2020-06-26","BT","Bhutan","SEARO",0,70,0,0
"2020-06-27","BT","Bhutan","SEARO",0,70,0,0
"2020-06-28","BT","Bhutan","SEARO",6,76,0,0
"2020-06-29","BT","Bhutan","SEARO",0,76,0,0
"2020-06-30","BT","Bhutan","SEARO",1,77,0,0
"2020-07-01","BT","Bhutan","SEARO",0,77,0,0
"2020-07-02","BT","Bhutan","SEARO",0,77,0,0
"2020-07-03","BT","Bhutan","SEARO",0,77,0,0
"2020-07-04","BT","Bhutan","SEARO",1,78,0,0
"2020-07-05","BT","Bhutan","SEARO",0,78,0,0
"2020-07-06","BT","Bhutan","SEARO",2,80,0,0
"2020-07-07","BT","Bhutan","SEARO",0,80,0,0
"2020-07-08","BT","Bhutan","SEARO",0,80,0,0
"2020-07-09","BT","Bhutan","SEARO",0,80,0,0
"2020-07-10","BT","Bhutan","SEARO",0,80,0,0
"2020-07-11","BT","Bhutan","SEARO",2,82,0,0
"2020-07-12","BT","Bhutan","SEARO",0,82,0,0
"2020-07-13","BT","Bhutan","SEARO",2,84,0,0
"2020-07-14","BT","Bhutan","SEARO",0,84,0,0
"2020-07-15","BT","Bhutan","SEARO",0,84,0,0
"2020-07-16","BT","Bhutan","SEARO",0,84,0,0
"2020-07-17","BT","Bhutan","SEARO",2,86,0,0
"2020-07-18","BT","Bhutan","SEARO",1,87,0,0
"2020-07-19","BT","Bhutan","SEARO",0,87,0,0
"2020-07-20","BT","Bhutan","SEARO",2,89,0,0
"2020-07-21","BT","Bhutan","SEARO",1,90,0,0
"2020-07-22","BT","Bhutan","SEARO",2,92,0,0
"2020-07-23","BT","Bhutan","SEARO",0,92,0,0
"2020-07-24","BT","Bhutan","SEARO",0,92,0,0
"2020-07-25","BT","Bhutan","SEARO",0,92,0,0
"2020-07-26","BT","Bhutan","SEARO",1,93,0,0
"2020-07-27","BT","Bhutan","SEARO",2,95,0,0
"2020-07-28","BT","Bhutan","SEARO",4,99,0,0
"2020-07-29","BT","Bhutan","SEARO",0,99,0,0
"2020-07-30","BT","Bhutan","SEARO",2,101,0,0
"2020-07-31","BT","Bhutan","SEARO",0,101,0,0
"2020-08-01","BT","Bhutan","SEARO",0,101,0,0
"2020-08-02","BT","Bhutan","SEARO",1,102,0,0
"2020-08-03","BT","Bhutan","SEARO",1,103,0,0
"2020-08-04","BT","Bhutan","SEARO",0,103,0,0
"2020-08-05","BT","Bhutan","SEARO",2,105,0,0
"2020-08-06","BT","Bhutan","SEARO",0,105,0,0
"2020-08-07","BT","Bhutan","SEARO",3,108,0,0
"2020-08-08","BT","Bhutan","SEARO",0,108,0,0
"2020-08-09","BT","Bhutan","SEARO",0,108,0,0
"2020-08-10","BT","Bhutan","SEARO",2,110,0,0
"2020-08-11","BT","Bhutan","SEARO",3,113,0,0
"2020-08-12","BT","Bhutan","SEARO",0,113,0,0
"2020-08-13","BT","Bhutan","SEARO",15,128,0,0
"2020-08-14","BT","Bhutan","SEARO",3,131,0,0
"2020-08-15","BT","Bhutan","SEARO",2,133,0,0
"2020-08-16","BT","Bhutan","SEARO",0,133,0,0
"2020-08-17","BT","Bhutan","SEARO",8,141,0,0
"2020-08-18","BT","Bhutan","SEARO",5,146,0,0
"2020-08-19","BT","Bhutan","SEARO",1,147,0,0
"2020-08-20","BT","Bhutan","SEARO",3,150,0,0
"2020-08-21","BT","Bhutan","SEARO",3,153,0,0
"2020-08-22","BT","Bhutan","SEARO",1,154,0,0
"2020-08-23","BT","Bhutan","SEARO",1,155,0,0
"2020-08-24","BT","Bhutan","SEARO",0,155,0,0
"2020-08-25","BT","Bhutan","SEARO",1,156,0,0
"2020-08-26","BT","Bhutan","SEARO",17,173,0,0
"2020-08-27","BT","Bhutan","SEARO",10,183,0,0
"2020-08-28","BT","Bhutan","SEARO",1,184,0,0
"2020-08-29","BT","Bhutan","SEARO",11,195,0,0
"2020-08-30","BT","Bhutan","SEARO",0,195,0,0
"2020-08-31","BT","Bhutan","SEARO",29,224,0,0
"2020-09-01","BT","Bhutan","SEARO",1,225,0,0
"2020-09-02","BT","Bhutan","SEARO",2,227,0,0
"2020-09-03","BT","Bhutan","SEARO",0,227,0,0
"2020-09-04","BT","Bhutan","SEARO",0,227,0,0
"2020-09-05","BT","Bhutan","SEARO",1,228,0,0
"2020-09-06","BT","Bhutan","SEARO",0,228,0,0
"2020-09-07","BT","Bhutan","SEARO",2,230,0,0
"2020-09-08","BT","Bhutan","SEARO",3,233,0,0
"2020-09-09","BT","Bhutan","SEARO",1,234,0,0
"2020-09-10","BT","Bhutan","SEARO",0,234,0,0
"2020-09-11","BT","Bhutan","SEARO",4,238,0,0
"2020-09-12","BT","Bhutan","SEARO",3,241,0,0
"2020-09-13","BT","Bhutan","SEARO",3,244,0,0
"2020-09-14","BT","Bhutan","SEARO",1,245,0,0
"2020-09-15","BT","Bhutan","SEARO",1,246,0,0
"2020-09-16","BT","Bhutan","SEARO",0,246,0,0
"2020-09-17","BT","Bhutan","SEARO",0,246,0,0
"2020-09-18","BT","Bhutan","SEARO",6,252,0,0
"2020-09-19","BT","Bhutan","SEARO",6,258,0,0
"2020-09-20","BT","Bhutan","SEARO",1,259,0,0
"2020-09-21","BT","Bhutan","SEARO",2,261,0,0
"2020-09-22","BT","Bhutan","SEARO",0,261,0,0
"2020-09-23","BT","Bhutan","SEARO",0,261,0,0
"2020-09-24","BT","Bhutan","SEARO",0,261,0,0
"2020-09-25","BT","Bhutan","SEARO",2,263,0,0
"2020-09-26","BT","Bhutan","SEARO",0,263,0,0
"2020-09-27","BT","Bhutan","SEARO",8,271,0,0
"2020-09-28","BT","Bhutan","SEARO",2,273,0,0
"2020-09-29","BT","Bhutan","SEARO",7,280,0,0
"2020-09-30","BT","Bhutan","SEARO",1,281,0,0
"2020-10-01","BT","Bhutan","SEARO",1,282,0,0
"2020-10-02","BT","Bhutan","SEARO",0,282,0,0
"2020-10-03","BT","Bhutan","SEARO",1,283,0,0
"2020-10-04","BT","Bhutan","SEARO",0,283,0,0
"2020-10-05","BT","Bhutan","SEARO",15,298,0,0
"2020-10-06","BT","Bhutan","SEARO",1,299,0,0
"2020-10-07","BT","Bhutan","SEARO",1,300,0,0
"2020-10-08","BT","Bhutan","SEARO",4,304,0,0
"2020-10-09","BT","Bhutan","SEARO",0,304,0,0
"2020-10-10","BT","Bhutan","SEARO",2,306,0,0
"2020-10-11","BT","Bhutan","SEARO",0,306,0,0
"2020-10-12","BT","Bhutan","SEARO",3,309,0,0
"2020-10-13","BT","Bhutan","SEARO",0,309,0,0
"2020-10-14","BT","Bhutan","SEARO",4,313,0,0
"2020-10-15","BT","Bhutan","SEARO",3,316,0,0
"2020-10-16","BT","Bhutan","SEARO",0,316,0,0
"2020-10-17","BT","Bhutan","SEARO",0,316,0,0
"2020-10-18","BT","Bhutan","SEARO",9,325,0,0
"2020-10-19","BT","Bhutan","SEARO",2,327,0,0
"2020-10-20","BT","Bhutan","SEARO",3,330,0,0
"2020-10-21","BT","Bhutan","SEARO",1,331,0,0
"2020-10-22","BT","Bhutan","SEARO",1,332,0,0
"2020-10-23","BT","Bhutan","SEARO",4,336,0,0
"2020-10-24","BT","Bhutan","SEARO",0,336,0,0
"2020-10-25","BT","Bhutan","SEARO",4,340,0,0
"2020-10-26","BT","Bhutan","SEARO",2,342,0,0
"2020-10-27","BT","Bhutan","SEARO",0,342,0,0
"2020-10-28","BT","Bhutan","SEARO",3,345,0,0
"2020-10-29","BT","Bhutan","SEARO",1,346,0,0
"2020-10-30","BT","Bhutan","SEARO",0,346,0,0
"2020-10-31","BT","Bhutan","SEARO",2,348,0,0
"2020-11-01","BT","Bhutan","SEARO",1,349,0,0
"2020-11-02","BT","Bhutan","SEARO",5,354,0,0
"2020-11-03","BT","Bhutan","SEARO",2,356,0,0
"2020-11-04","BT","Bhutan","SEARO",2,358,0,0
"2020-11-05","BT","Bhutan","SEARO",0,358,0,0
"2020-11-06","BT","Bhutan","SEARO",0,358,0,0
"2020-11-07","BT","Bhutan","SEARO",0,358,0,0
"2020-11-08","BT","Bhutan","SEARO",1,359,0,0
"2020-11-09","BT","Bhutan","SEARO",0,359,0,0
"2020-11-10","BT","Bhutan","SEARO",5,364,0,0
"2020-11-11","BT","Bhutan","SEARO",0,364,0,0
"2020-11-12","BT","Bhutan","SEARO",0,364,0,0
"2020-11-13","BT","Bhutan","SEARO",5,369,0,0
"2020-11-14","BT","Bhutan","SEARO",0,369,0,0
"2020-11-15","BT","Bhutan","SEARO",6,375,0,0
"2020-11-16","BT","Bhutan","SEARO",0,375,0,0
"2020-11-17","BT","Bhutan","SEARO",2,377,0,0
"2020-11-18","BT","Bhutan","SEARO",1,378,0,0
"2020-11-19","BT","Bhutan","SEARO",0,378,0,0
"2020-11-20","BT","Bhutan","SEARO",0,378,0,0
"2020-11-21","BT","Bhutan","SEARO",0,378,0,0
"2020-11-22","BT","Bhutan","SEARO",1,379,0,0
"2020-11-23","BT","Bhutan","SEARO",3,382,0,0
"2020-11-24","BT","Bhutan","SEARO",4,386,0,0
"2020-11-25","BT","Bhutan","SEARO",0,386,0,0
"2020-11-26","BT","Bhutan","SEARO",0,386,0,0
"2020-11-27","BT","Bhutan","SEARO",3,389,0,0
"2020-11-28","BT","Bhutan","SEARO",6,395,0,0
"2020-11-29","BT","Bhutan","SEARO",1,396,0,0
"2020-11-30","BT","Bhutan","SEARO",0,396,0,0
"2020-12-01","BT","Bhutan","SEARO",14,410,0,0
"2020-12-02","BT","Bhutan","SEARO",4,414,0,0
"2020-12-03","BT","Bhutan","SEARO",1,415,0,0
"2020-12-04","BT","Bhutan","SEARO",3,418,0,0
"2020-12-05","BT","Bhutan","SEARO",6,424,0,0
"2020-12-06","BT","Bhutan","SEARO",2,426,0,0
"2020-12-07","BT","Bhutan","SEARO",4,430,0,0
"2020-12-08","BT","Bhutan","SEARO",2,432,0,0
"2020-12-09","BT","Bhutan","SEARO",1,433,0,0
"2020-12-10","BT","Bhutan","SEARO",0,433,0,0
"2020-12-11","BT","Bhutan","SEARO",1,434,0,0
"2020-12-12","BT","Bhutan","SEARO",2,436,0,0
"2020-01-03","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-04","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-05","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-06","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-07","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-08","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-09","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-10","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-11","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-12","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-13","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-14","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-15","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-16","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-17","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-18","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-19","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-20","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-21","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-22","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-23","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-24","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-25","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-26","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-27","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-28","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-29","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-30","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-01-31","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-01","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-02","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-03","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-04","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-05","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-06","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-07","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-08","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-09","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-10","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-11","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-12","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-13","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-14","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-15","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-16","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-17","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-18","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-19","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-20","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-21","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-22","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-23","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-24","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-25","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-26","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-27","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-28","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-02-29","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-01","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-02","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-03","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-04","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-05","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-06","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-07","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-08","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-09","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-10","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-11","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-12","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-13","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-14","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-15","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-16","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-17","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-18","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-19","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-20","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-21","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-22","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-23","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-24","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-25","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-26","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-27","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-28","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-29","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-30","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-03-31","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-01","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-02","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-03","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-04","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-05","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-06","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-07","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-08","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-09","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-10","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-11","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-12","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-13","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-14","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-15","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-16","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-17","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-18","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-19","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-20","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-21","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-22","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-23","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-24","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-25","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-26","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-27","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-28","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-29","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-04-30","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-01","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-02","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-03","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-04","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-05","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-06","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-07","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-08","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-09","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-10","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-11","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-12","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-13","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-14","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-15","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-16","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-17","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-18","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-19","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-20","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-21","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-22","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-23","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-24","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-25","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
"2020-05-26","KP","Democratic People's Republic of Korea","SEARO",0,0,0,0
